config,seed,trial,clean_best_so_far
⑤: mono + gp_prior (rescued),44,21,0.6057688711678717
⑤: mono + gp_prior (rescued),45,1,0.1529420458340148
⑤: mono + gp_prior (rescued),45,2,0.2636835884237844
⑤: mono + gp_prior (rescued),45,3,0.4969742837987084
⑤: mono + gp_prior (rescued),45,4,0.48989068524803253
⑤: mono + gp_prior (rescued),45,5,0.48989068524803253
⑤: mono + gp_prior (rescued),45,6,0.48989068524803253
⑤: mono + gp_prior (rescued),45,7,0.5270385033680651
⑤: mono + gp_prior (rescued),45,8,0.5444678668646348
⑤: mono + gp_prior (rescued),45,9,0.5444678668646348
⑤: mono + gp_prior (rescued),45,10,0.5833970724414796
⑤: mono + gp_prior (rescued),45,11,0.5833970724414796
⑤: mono + gp_prior (rescued),45,12,0.5833970724414796
⑤: mono + gp_prior (rescued),45,13,0.5993238005680778
⑤: mono + gp_prior (rescued),45,14,0.6023265082459958
⑤: mono + gp_prior (rescued),45,15,0.6023265082459958
⑤: mono + gp_prior (rescued),45,16,0.6023265082459958
⑤: mono + gp_prior (rescued),45,17,0.6023265082459958
⑤: mono + gp_prior (rescued),45,18,0.6023265082459958
⑤: mono + gp_prior (rescued),45,19,0.6023265082459958
⑤: mono + gp_prior (rescued),45,20,0.6023265082459958
⑤: mono + gp_prior (rescued),45,21,0.6023265082459958
⑤: mono + gp_prior (rescued),46,1,0.38764724215179136
⑤: mono + gp_prior (rescued),46,2,0.38764724215179136
⑤: mono + gp_prior (rescued),46,3,0.4345708455086277
⑤: mono + gp_prior (rescued),46,4,0.48320003916499693
⑤: mono + gp_prior (rescued),46,5,0.48320003916499693
⑤: mono + gp_prior (rescued),46,6,0.48320003916499693
⑤: mono + gp_prior (rescued),46,7,0.48320003916499693
⑤: mono + gp_prior (rescued),46,8,0.48320003916499693
⑤: mono + gp_prior (rescued),46,9,0.5624954985456952
⑤: mono + gp_prior (rescued),46,10,0.5987518285834855
⑤: mono + gp_prior (rescued),46,11,0.5987518285834855
⑤: mono + gp_prior (rescued),46,12,0.5987518285834855
⑤: mono + gp_prior (rescued),46,13,0.5987518285834855
⑤: mono + gp_prior (rescued),46,14,0.5987518285834855
⑤: mono + gp_prior (rescued),46,15,0.5987518285834855
⑤: mono + gp_prior (rescued),46,16,0.5987518285834855
⑤: mono + gp_prior (rescued),46,17,0.5987518285834855
⑤: mono + gp_prior (rescued),46,18,0.5987518285834855
⑤: mono + gp_prior (rescued),46,19,0.6059815785212045
⑤: mono + gp_prior (rescued),46,20,0.6059815785212045
⑤: mono + gp_prior (rescued),46,21,0.6059815785212045
G: WRONG-direction monotone,42,1,0.30064198627220906
G: WRONG-direction monotone,42,2,0.5151725753891216
G: WRONG-direction monotone,42,3,0.5075260754860572
G: WRONG-direction monotone,42,4,0.5075260754860572
G: WRONG-direction monotone,42,5,0.5075260754860572
G: WRONG-direction monotone,42,6,0.5075260754860572
G: WRONG-direction monotone,42,7,0.5075260754860572
G: WRONG-direction monotone,42,8,0.5332550859812082
G: WRONG-direction monotone,42,9,0.5331425515423187
G: WRONG-direction monotone,42,10,0.5487701301319293
G: WRONG-direction monotone,42,11,0.5379060107933666
G: WRONG-direction monotone,42,12,0.546754497888701
G: WRONG-direction monotone,42,13,0.546754497888701
G: WRONG-direction monotone,42,14,0.5453733080655861
G: WRONG-direction monotone,42,15,0.5453733080655861
G: WRONG-direction monotone,42,16,0.5453733080655861
G: WRONG-direction monotone,42,17,0.5453733080655861
G: WRONG-direction monotone,42,18,0.5453733080655861
G: WRONG-direction monotone,42,19,0.6052709477652841
G: WRONG-direction monotone,42,20,0.6052709477652841
G: WRONG-direction monotone,42,21,0.6052709477652841
G: WRONG-direction monotone,43,1,0.09216088394989201
G: WRONG-direction monotone,43,2,0.10228478812081578
G: WRONG-direction monotone,43,3,0.4469449783346927
G: WRONG-direction monotone,43,4,0.4469449783346927
G: WRONG-direction monotone,43,5,0.4469449783346927
G: WRONG-direction monotone,43,6,0.5663419037277398
G: WRONG-direction monotone,43,7,0.5663419037277398
G: WRONG-direction monotone,43,8,0.5963661486633021
G: WRONG-direction monotone,43,9,0.5963661486633021
G: WRONG-direction monotone,43,10,0.6060014815589241
G: WRONG-direction monotone,43,11,0.6060014815589241
G: WRONG-direction monotone,43,12,0.6060014815589241
G: WRONG-direction monotone,43,13,0.6060014815589241
G: WRONG-direction monotone,43,14,0.6060014815589241
G: WRONG-direction monotone,43,15,0.6060014815589241
G: WRONG-direction monotone,43,16,0.6060014815589241
G: WRONG-direction monotone,43,17,0.6060014815589241
G: WRONG-direction monotone,43,18,0.6060014815589241
G: WRONG-direction monotone,43,19,0.6060014815589241
G: WRONG-direction monotone,43,20,0.6060014815589241
G: WRONG-direction monotone,43,21,0.6064387649330135
G: WRONG-direction monotone,44,1,0.490520292401848
G: WRONG-direction monotone,44,2,0.490520292401848
G: WRONG-direction monotone,44,3,0.490520292401848
G: WRONG-direction monotone,44,4,0.490520292401848
G: WRONG-direction monotone,44,5,0.490520292401848
G: WRONG-direction monotone,44,6,0.490520292401848
G: WRONG-direction monotone,44,7,0.490520292401848
G: WRONG-direction monotone,44,8,0.490520292401848
G: WRONG-direction monotone,44,9,0.490520292401848
G: WRONG-direction monotone,44,10,0.5990255896480683
G: WRONG-direction monotone,44,11,0.5990255896480683
G: WRONG-direction monotone,44,12,0.6007888644720047
G: WRONG-direction monotone,44,13,0.6007888644720047
G: WRONG-direction monotone,44,14,0.6065298800003724
G: WRONG-direction monotone,44,15,0.6065298800003724
G: WRONG-direction monotone,44,16,0.6065298800003724
G: WRONG-direction monotone,44,17,0.6065298800003724
G: WRONG-direction monotone,44,18,0.6065298800003724
G: WRONG-direction monotone,44,19,0.6065298800003724
G: WRONG-direction monotone,44,20,0.6042168190233813
G: WRONG-direction monotone,44,21,0.6042168190233813
G: WRONG-direction monotone,45,1,0.1529420458340148
G: WRONG-direction monotone,45,2,0.2636835884237844
G: WRONG-direction monotone,45,3,0.4969742837987084
G: WRONG-direction monotone,45,4,0.48989068524803253
G: WRONG-direction monotone,45,5,0.48989068524803253
G: WRONG-direction monotone,45,6,0.48989068524803253
G: WRONG-direction monotone,45,7,0.48989068524803253
G: WRONG-direction monotone,45,8,0.48989068524803253
G: WRONG-direction monotone,45,9,0.5324523628747281
G: WRONG-direction monotone,45,10,0.591355645310271
G: WRONG-direction monotone,45,11,0.591355645310271
G: WRONG-direction monotone,45,12,0.591355645310271
G: WRONG-direction monotone,45,13,0.6065203139784953
G: WRONG-direction monotone,45,14,0.603407532640759
G: WRONG-direction monotone,45,15,0.603407532640759
G: WRONG-direction monotone,45,16,0.603407532640759
G: WRONG-direction monotone,45,17,0.603407532640759
G: WRONG-direction monotone,45,18,0.6017581563120596
G: WRONG-direction monotone,45,19,0.6017581563120596
G: WRONG-direction monotone,45,20,0.6017581563120596
G: WRONG-direction monotone,45,21,0.6017581563120596
G: WRONG-direction monotone,46,1,0.38764724215179136
G: WRONG-direction monotone,46,2,0.38764724215179136
G: WRONG-direction monotone,46,3,0.4345708455086277
G: WRONG-direction monotone,46,4,0.48320003916499693
G: WRONG-direction monotone,46,5,0.48320003916499693
G: WRONG-direction monotone,46,6,0.48320003916499693
G: WRONG-direction monotone,46,7,0.48320003916499693
G: WRONG-direction monotone,46,8,0.48320003916499693
G: WRONG-direction monotone,46,9,0.48320003916499693
G: WRONG-direction monotone,46,10,0.48320003916499693
G: WRONG-direction monotone,46,11,0.48320003916499693
G: WRONG-direction monotone,46,12,0.5097580841724397
G: WRONG-direction monotone,46,13,0.5212900296287813
G: WRONG-direction monotone,46,14,0.5212900296287813
G: WRONG-direction monotone,46,15,0.5212900296287813
G: WRONG-direction monotone,46,16,0.5096503130909413
G: WRONG-direction monotone,46,17,0.5096503130909413
G: WRONG-direction monotone,46,18,0.5096503130909413
G: WRONG-direction monotone,46,19,0.5096503130909413
G: WRONG-direction monotone,46,20,0.5352345780414122
G: WRONG-direction monotone,46,21,0.5352345780414122
